"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 15 01:10:56 GMT 2025","Tue Apr 15 01:11:05 GMT 2025","8937","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 01:08:50 GMT 2025","Tue Apr 15 01:09:20 GMT 2025","30019","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Tue Apr 15 01:01:01 GMT 2025","Tue Apr 15 01:01:05 GMT 2025","3630","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 01:05:59 GMT 2025","Tue Apr 15 01:06:03 GMT 2025","4704","firefox","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 01:10:55 GMT 2025","Tue Apr 15 01:11:01 GMT 2025","6152","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 01:05:55 GMT 2025","Tue Apr 15 01:06:02 GMT 2025","6660","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 01:07:17 GMT 2025","Tue Apr 15 01:07:47 GMT 2025","30029","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:10:22 GMT 2025","Tue Apr 15 01:10:52 GMT 2025","30033","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"passed","Tue Apr 15 00:56:11 GMT 2025","Tue Apr 15 00:56:12 GMT 2025","1381","chromium","DiscoverPage.test.ts","","","","get started link",""
"passed","Tue Apr 15 00:56:11 GMT 2025","Tue Apr 15 00:56:12 GMT 2025","1067","chromium","DiscoverPage.test.ts","","","","has title",""
"passed","Tue Apr 15 01:10:58 GMT 2025","Tue Apr 15 01:11:06 GMT 2025","8142","webkit","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 01:10:25 GMT 2025","Tue Apr 15 01:10:55 GMT 2025","30029","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 01:00:26 GMT 2025","Tue Apr 15 01:00:56 GMT 2025","30022","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
