"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 15 23:06:31 GMT 2025","Tue Apr 15 23:06:43 GMT 2025","12012","firefox","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 23:06:56 GMT 2025","Tue Apr 15 23:07:17 GMT 2025","21319","webkit","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Tue Apr 15 23:07:27 GMT 2025","Tue Apr 15 23:07:37 GMT 2025","9905","webkit","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 23:07:06 GMT 2025","Tue Apr 15 23:07:19 GMT 2025","12626","webkit","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 23:06:45 GMT 2025","Tue Apr 15 23:06:55 GMT 2025","9752","firefox","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 23:06:51 GMT 2025","Tue Apr 15 23:07:03 GMT 2025","11886","firefox","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 23:06:26 GMT 2025","Tue Apr 15 23:06:44 GMT 2025","17934","firefox","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 23:07:19 GMT 2025","Tue Apr 15 23:07:33 GMT 2025","13223","webkit","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 23:06:57 GMT 2025","Tue Apr 15 23:07:20 GMT 2025","23744","webkit","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 23:05:52 GMT 2025","Tue Apr 15 23:06:05 GMT 2025","13348","chromium","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 23:06:05 GMT 2025","Tue Apr 15 23:06:13 GMT 2025","7218","chromium","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Tue Apr 15 23:06:01 GMT 2025","Tue Apr 15 23:06:07 GMT 2025","6198","chromium","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 23:06:16 GMT 2025","Tue Apr 15 23:06:30 GMT 2025","13714","firefox","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Tue Apr 15 23:06:44 GMT 2025","Tue Apr 15 23:06:51 GMT 2025","7177","firefox","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Tue Apr 15 23:06:13 GMT 2025","Tue Apr 15 23:06:25 GMT 2025","12244","chromium","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 23:05:52 GMT 2025","Tue Apr 15 23:06:04 GMT 2025","12691","chromium","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Tue Apr 15 23:06:07 GMT 2025","Tue Apr 15 23:06:16 GMT 2025","8855","chromium","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 23:05:52 GMT 2025","Tue Apr 15 23:06:00 GMT 2025","8468","chromium","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 23:06:05 GMT 2025","Tue Apr 15 23:06:15 GMT 2025","9741","chromium","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 23:07:18 GMT 2025","Tue Apr 15 23:07:27 GMT 2025","8695","webkit","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 23:06:17 GMT 2025","Tue Apr 15 23:06:43 GMT 2025","25675","firefox","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 23:06:43 GMT 2025","Tue Apr 15 23:06:54 GMT 2025","11139","firefox","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 23:07:32 GMT 2025","Tue Apr 15 23:07:41 GMT 2025","8862","webkit","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 23:07:21 GMT 2025","Tue Apr 15 23:07:32 GMT 2025","10768","webkit","FollowingPage.test.ts","","","","user can load the Following list",""
