"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 15 00:58:16 GMT 2025","Tue Apr 15 00:58:46 GMT 2025","30017","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Tue Apr 15 01:00:27 GMT 2025","Tue Apr 15 01:00:29 GMT 2025","2537","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 01:02:55 GMT 2025","Tue Apr 15 01:03:25 GMT 2025","30052","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 00:56:45 GMT 2025","Tue Apr 15 00:57:15 GMT 2025","30019","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:12:19 GMT 2025","Tue Apr 15 01:12:49 GMT 2025","30020","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"passed","Tue Apr 15 01:00:34 GMT 2025","Tue Apr 15 01:00:35 GMT 2025","709","firefox","DiscoverPage.test.ts","","","","get started link",""
"passed","Tue Apr 15 01:12:52 GMT 2025","Tue Apr 15 01:12:55 GMT 2025","3021","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 01:06:57 GMT 2025","Tue Apr 15 01:06:59 GMT 2025","2083","webkit","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 01:06:04 GMT 2025","Tue Apr 15 01:06:34 GMT 2025","30030","firefox","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"passed","Tue Apr 15 00:55:39 GMT 2025","Tue Apr 15 00:55:40 GMT 2025","1061","chromium","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:01:23 GMT 2025","Tue Apr 15 01:01:53 GMT 2025","30023","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Tue Apr 15 01:00:25 GMT 2025","Tue Apr 15 01:00:27 GMT 2025","2293","chromium","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 00:59:48 GMT 2025","Tue Apr 15 01:00:18 GMT 2025","30017","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 00:59:51 GMT 2025","Tue Apr 15 01:00:21 GMT 2025","30016","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 00:56:45 GMT 2025","Tue Apr 15 00:57:15 GMT 2025","30027","chromium","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 01:11:11 GMT 2025","Tue Apr 15 01:11:41 GMT 2025","30018","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 01:01:39 GMT 2025","Tue Apr 15 01:02:09 GMT 2025","30071","firefox","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Tue Apr 15 01:06:52 GMT 2025","Tue Apr 15 01:06:55 GMT 2025","3124","firefox","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 01:06:08 GMT 2025","Tue Apr 15 01:06:38 GMT 2025","30033","firefox","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 01:04:29 GMT 2025","Tue Apr 15 01:04:59 GMT 2025","30029","firefox","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 01:08:07 GMT 2025","Tue Apr 15 01:08:37 GMT 2025","30020","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Tue Apr 15 01:12:55 GMT 2025","Tue Apr 15 01:12:59 GMT 2025","3596","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 01:07:01 GMT 2025","Tue Apr 15 01:07:04 GMT 2025","3136","webkit","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 00:56:44 GMT 2025","Tue Apr 15 00:57:14 GMT 2025","30022","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 01:12:40 GMT 2025","Tue Apr 15 01:13:10 GMT 2025","30018","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 01:04:33 GMT 2025","Tue Apr 15 01:05:03 GMT 2025","30040","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"broken","Tue Apr 15 01:09:14 GMT 2025","Tue Apr 15 01:09:44 GMT 2025","30018","webkit","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Tue Apr 15 01:06:55 GMT 2025","Tue Apr 15 01:06:59 GMT 2025","3985","firefox","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Tue Apr 15 01:00:33 GMT 2025","Tue Apr 15 01:00:34 GMT 2025","1198","firefox","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 01:08:02 GMT 2025","Tue Apr 15 01:08:32 GMT 2025","30031","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 01:11:07 GMT 2025","Tue Apr 15 01:11:37 GMT 2025","30021","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 01:02:58 GMT 2025","Tue Apr 15 01:03:28 GMT 2025","30076","firefox","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 01:09:39 GMT 2025","Tue Apr 15 01:10:09 GMT 2025","30018","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 01:07:41 GMT 2025","Tue Apr 15 01:08:11 GMT 2025","30030","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Tue Apr 15 01:06:40 GMT 2025","Tue Apr 15 01:06:43 GMT 2025","3034","firefox","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"broken","Tue Apr 15 01:01:21 GMT 2025","Tue Apr 15 01:01:51 GMT 2025","30017","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 01:09:35 GMT 2025","Tue Apr 15 01:10:05 GMT 2025","30019","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
