"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 15 02:03:46 GMT 2025","Tue Apr 15 02:04:16 GMT 2025","30027","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 01:49:37 GMT 2025","Tue Apr 15 01:50:07 GMT 2025","30032","chromium","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 02:02:16 GMT 2025","Tue Apr 15 02:02:46 GMT 2025","30018","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 01:52:51 GMT 2025","Tue Apr 15 01:53:21 GMT 2025","30034","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"broken","Tue Apr 15 01:48:00 GMT 2025","Tue Apr 15 01:48:30 GMT 2025","30019","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 02:00:43 GMT 2025","Tue Apr 15 02:01:13 GMT 2025","30022","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 01:46:28 GMT 2025","Tue Apr 15 01:46:58 GMT 2025","30017","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 01:59:07 GMT 2025","Tue Apr 15 01:59:37 GMT 2025","30031","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 01:51:14 GMT 2025","Tue Apr 15 01:51:44 GMT 2025","30039","firefox","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 01:46:31 GMT 2025","Tue Apr 15 01:47:01 GMT 2025","30019","chromium","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"passed","Tue Apr 15 01:58:03 GMT 2025","Tue Apr 15 01:58:05 GMT 2025","1804","webkit","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:51:13 GMT 2025","Tue Apr 15 01:51:43 GMT 2025","30058","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:44:58 GMT 2025","Tue Apr 15 01:45:28 GMT 2025","30026","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 02:05:27 GMT 2025","Tue Apr 15 02:05:57 GMT 2025","30020","webkit","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 02:05:22 GMT 2025","Tue Apr 15 02:05:52 GMT 2025","30020","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 01:50:05 GMT 2025","Tue Apr 15 01:50:06 GMT 2025","697","firefox","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:46:31 GMT 2025","Tue Apr 15 01:47:02 GMT 2025","30027","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 01:54:28 GMT 2025","Tue Apr 15 01:54:58 GMT 2025","30061","firefox","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 01:49:33 GMT 2025","Tue Apr 15 01:50:03 GMT 2025","30017","chromium","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 01:59:09 GMT 2025","Tue Apr 15 01:59:39 GMT 2025","30034","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 02:03:50 GMT 2025","Tue Apr 15 02:04:20 GMT 2025","30021","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 02:05:19 GMT 2025","Tue Apr 15 02:05:49 GMT 2025","30020","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
