"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 15 01:54:33 GMT 2025","Tue Apr 15 01:54:37 GMT 2025","4121","webkit","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:57:09 GMT 2025","Tue Apr 15 01:57:39 GMT 2025","30019","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
"broken","Tue Apr 15 01:49:16 GMT 2025","Tue Apr 15 01:49:46 GMT 2025","30045","firefox","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 02:01:46 GMT 2025","Tue Apr 15 02:02:16 GMT 2025","30019","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 01:38:46 GMT 2025","Tue Apr 15 01:38:47 GMT 2025","1347","chromium","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:55:41 GMT 2025","Tue Apr 15 01:56:11 GMT 2025","30030","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:39:53 GMT 2025","Tue Apr 15 01:40:23 GMT 2025","30020","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:39:52 GMT 2025","Tue Apr 15 01:40:22 GMT 2025","30026","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 01:44:31 GMT 2025","Tue Apr 15 01:45:01 GMT 2025","30017","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Tue Apr 15 01:54:29 GMT 2025","Tue Apr 15 01:54:33 GMT 2025","4681","webkit","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 01:41:24 GMT 2025","Tue Apr 15 01:41:54 GMT 2025","30017","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"broken","Tue Apr 15 01:57:13 GMT 2025","Tue Apr 15 01:57:43 GMT 2025","30019","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 01:53:57 GMT 2025","Tue Apr 15 01:54:27 GMT 2025","30041","firefox","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 01:50:51 GMT 2025","Tue Apr 15 01:51:21 GMT 2025","30031","firefox","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 02:00:20 GMT 2025","Tue Apr 15 02:00:50 GMT 2025","30020","webkit","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"broken","Tue Apr 15 01:58:42 GMT 2025","Tue Apr 15 01:59:12 GMT 2025","30022","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 01:42:57 GMT 2025","Tue Apr 15 01:43:27 GMT 2025","30016","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 01:47:38 GMT 2025","Tue Apr 15 01:48:08 GMT 2025","30032","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Tue Apr 15 01:46:32 GMT 2025","Tue Apr 15 01:46:33 GMT 2025","1211","firefox","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 01:57:14 GMT 2025","Tue Apr 15 01:57:45 GMT 2025","30043","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"broken","Tue Apr 15 01:42:59 GMT 2025","Tue Apr 15 01:43:29 GMT 2025","30016","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 01:58:45 GMT 2025","Tue Apr 15 01:59:15 GMT 2025","30019","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 01:41:26 GMT 2025","Tue Apr 15 01:41:56 GMT 2025","30027","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 01:58:48 GMT 2025","Tue Apr 15 01:59:18 GMT 2025","30022","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
