"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 15 01:02:30 GMT 2025","Tue Apr 15 01:02:31 GMT 2025","1047","webkit","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 01:06:42 GMT 2025","Tue Apr 15 01:07:12 GMT 2025","30029","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 01:00:27 GMT 2025","Tue Apr 15 01:00:57 GMT 2025","30031","firefox","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Tue Apr 15 00:57:45 GMT 2025","Tue Apr 15 00:57:47 GMT 2025","1292","firefox","DiscoverPage.test.ts","","","","has title",""
"passed","Tue Apr 15 01:02:07 GMT 2025","Tue Apr 15 01:02:12 GMT 2025","4538","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 00:56:40 GMT 2025","Tue Apr 15 00:57:10 GMT 2025","30018","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"broken","Tue Apr 15 01:06:04 GMT 2025","Tue Apr 15 01:06:34 GMT 2025","30019","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Tue Apr 15 00:57:47 GMT 2025","Tue Apr 15 00:57:48 GMT 2025","742","firefox","DiscoverPage.test.ts","","","","get started link",""
"passed","Tue Apr 15 01:02:19 GMT 2025","Tue Apr 15 01:02:24 GMT 2025","4503","firefox","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 00:57:15 GMT 2025","Tue Apr 15 00:57:20 GMT 2025","4280","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"passed","Tue Apr 15 01:02:24 GMT 2025","Tue Apr 15 01:02:29 GMT 2025","5296","firefox","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Tue Apr 15 01:02:32 GMT 2025","Tue Apr 15 01:02:34 GMT 2025","1915","webkit","DiscoverPage.test.ts","","","","get started link",""
"passed","Tue Apr 15 01:02:02 GMT 2025","Tue Apr 15 01:02:07 GMT 2025","5497","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 01:03:36 GMT 2025","Tue Apr 15 01:04:06 GMT 2025","30021","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Tue Apr 15 00:57:28 GMT 2025","Tue Apr 15 00:57:32 GMT 2025","4076","chromium","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Tue Apr 15 00:54:03 GMT 2025","Tue Apr 15 00:54:04 GMT 2025","1015","chromium","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:06:46 GMT 2025","Tue Apr 15 01:07:16 GMT 2025","30024","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 00:58:14 GMT 2025","Tue Apr 15 00:58:44 GMT 2025","30027","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 00:55:07 GMT 2025","Tue Apr 15 00:55:37 GMT 2025","30018","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:05:09 GMT 2025","Tue Apr 15 01:05:39 GMT 2025","30018","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
"broken","Tue Apr 15 01:03:37 GMT 2025","Tue Apr 15 01:04:07 GMT 2025","30034","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Tue Apr 15 01:02:12 GMT 2025","Tue Apr 15 01:02:15 GMT 2025","3498","firefox","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Tue Apr 15 01:06:35 GMT 2025","Tue Apr 15 01:06:39 GMT 2025","3989","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 01:01:26 GMT 2025","Tue Apr 15 01:01:56 GMT 2025","30037","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Tue Apr 15 00:57:32 GMT 2025","Tue Apr 15 00:57:36 GMT 2025","3406","chromium","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 01:06:39 GMT 2025","Tue Apr 15 01:06:45 GMT 2025","6411","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"passed","Tue Apr 15 00:57:20 GMT 2025","Tue Apr 15 00:57:24 GMT 2025","4662","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Tue Apr 15 01:07:06 GMT 2025","Tue Apr 15 01:07:11 GMT 2025","5729","webkit","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Tue Apr 15 01:06:56 GMT 2025","Tue Apr 15 01:07:01 GMT 2025","4529","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 00:55:08 GMT 2025","Tue Apr 15 00:55:38 GMT 2025","30021","chromium","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 00:56:41 GMT 2025","Tue Apr 15 00:57:11 GMT 2025","30022","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Tue Apr 15 01:06:52 GMT 2025","Tue Apr 15 01:06:56 GMT 2025","3722","webkit","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Tue Apr 15 01:06:45 GMT 2025","Tue Apr 15 01:06:52 GMT 2025","6975","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 01:04:31 GMT 2025","Tue Apr 15 01:05:01 GMT 2025","30019","webkit","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 01:02:58 GMT 2025","Tue Apr 15 01:03:28 GMT 2025","30058","firefox","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 00:56:41 GMT 2025","Tue Apr 15 00:57:11 GMT 2025","30028","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"broken","Tue Apr 15 01:02:02 GMT 2025","Tue Apr 15 01:02:32 GMT 2025","30050","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 00:58:52 GMT 2025","Tue Apr 15 00:59:22 GMT 2025","30074","firefox","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Tue Apr 15 01:01:57 GMT 2025","Tue Apr 15 01:02:01 GMT 2025","3840","firefox","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 01:05:11 GMT 2025","Tue Apr 15 01:05:41 GMT 2025","30029","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 00:59:47 GMT 2025","Tue Apr 15 01:00:17 GMT 2025","30036","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 00:55:07 GMT 2025","Tue Apr 15 00:55:37 GMT 2025","30029","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Tue Apr 15 00:57:39 GMT 2025","Tue Apr 15 00:57:44 GMT 2025","4734","chromium","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 01:01:22 GMT 2025","Tue Apr 15 01:01:52 GMT 2025","30046","firefox","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 00:59:50 GMT 2025","Tue Apr 15 01:00:20 GMT 2025","30037","firefox","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Tue Apr 15 00:54:03 GMT 2025","Tue Apr 15 00:54:04 GMT 2025","567","chromium","DiscoverPage.test.ts","","","","has title",""
"passed","Tue Apr 15 00:57:12 GMT 2025","Tue Apr 15 00:57:15 GMT 2025","3100","chromium","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 00:58:13 GMT 2025","Tue Apr 15 00:58:43 GMT 2025","30014","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"passed","Tue Apr 15 01:07:01 GMT 2025","Tue Apr 15 01:07:06 GMT 2025","5041","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 01:02:15 GMT 2025","Tue Apr 15 01:02:19 GMT 2025","4008","firefox","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 00:57:36 GMT 2025","Tue Apr 15 00:57:39 GMT 2025","3591","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
