"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 15 22:54:02 GMT 2025","Tue Apr 15 22:54:12 GMT 2025","9136","firefox","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Tue Apr 15 22:53:17 GMT 2025","Tue Apr 15 22:53:26 GMT 2025","9425","chromium","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 22:53:26 GMT 2025","Tue Apr 15 22:53:47 GMT 2025","20512","chromium","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 22:53:02 GMT 2025","Tue Apr 15 22:53:15 GMT 2025","13014","chromium","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 22:54:00 GMT 2025","Tue Apr 15 22:54:11 GMT 2025","10846","firefox","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 22:54:17 GMT 2025","Tue Apr 15 22:54:43 GMT 2025","25547","webkit","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 22:53:23 GMT 2025","Tue Apr 15 22:53:33 GMT 2025","10294","chromium","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 22:53:34 GMT 2025","Tue Apr 15 22:54:00 GMT 2025","25656","firefox","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 22:54:51 GMT 2025","Tue Apr 15 22:55:03 GMT 2025","11994","webkit","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 22:54:40 GMT 2025","Tue Apr 15 22:54:51 GMT 2025","10537","webkit","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 22:54:15 GMT 2025","Tue Apr 15 22:54:39 GMT 2025","24351","webkit","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Tue Apr 15 22:54:11 GMT 2025","Tue Apr 15 22:54:24 GMT 2025","12228","firefox","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 22:53:48 GMT 2025","Tue Apr 15 22:54:02 GMT 2025","13592","firefox","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 22:53:19 GMT 2025","Tue Apr 15 22:53:26 GMT 2025","7813","chromium","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Tue Apr 15 22:53:02 GMT 2025","Tue Apr 15 22:53:16 GMT 2025","14499","chromium","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Tue Apr 15 22:53:02 GMT 2025","Tue Apr 15 22:53:18 GMT 2025","16248","chromium","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Tue Apr 15 22:53:15 GMT 2025","Tue Apr 15 22:53:23 GMT 2025","7458","chromium","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 22:54:56 GMT 2025","Tue Apr 15 22:55:06 GMT 2025","9952","webkit","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Tue Apr 15 22:54:43 GMT 2025","Tue Apr 15 22:54:57 GMT 2025","13286","webkit","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Tue Apr 15 22:53:57 GMT 2025","Tue Apr 15 22:54:08 GMT 2025","11533","firefox","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"passed","Tue Apr 15 22:54:43 GMT 2025","Tue Apr 15 22:54:56 GMT 2025","13244","webkit","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Tue Apr 15 22:54:27 GMT 2025","Tue Apr 15 22:54:43 GMT 2025","16500","webkit","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"passed","Tue Apr 15 22:54:08 GMT 2025","Tue Apr 15 22:54:16 GMT 2025","7419","firefox","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Tue Apr 15 22:53:28 GMT 2025","Tue Apr 15 22:53:56 GMT 2025","27794","firefox","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
