"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 11 22:11:03 GMT 2025","Fri Apr 11 22:11:08 GMT 2025","4301","chromium","login-validation.test.ts","","","","Login Only Email Filled",""
"passed","Fri Apr 11 22:11:26 GMT 2025","Fri Apr 11 22:11:29 GMT 2025","2965","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Over 18 Characters)",""
"passed","Fri Apr 11 22:12:15 GMT 2025","Fri Apr 11 22:12:18 GMT 2025","3253","firefox","registration.test.ts","","","","Register With Birth Date Under 13 Years)",""
"passed","Fri Apr 11 22:11:02 GMT 2025","Fri Apr 11 22:11:03 GMT 2025","1087","chromium","DiscoverPage.test.ts","","","","get started link",""
"passed","Fri Apr 11 22:12:09 GMT 2025","Fri Apr 11 22:12:12 GMT 2025","3285","firefox","registration.test.ts","","","","Register With Valid Email, Short Password)",""
"passed","Fri Apr 11 22:13:01 GMT 2025","Fri Apr 11 22:13:05 GMT 2025","3857","webkit","login-validation.test.ts","","","","Successful Login",""
"passed","Fri Apr 11 22:11:02 GMT 2025","Fri Apr 11 22:11:03 GMT 2025","936","chromium","DiscoverPage.test.ts","","","","has title",""
"passed","Fri Apr 11 22:12:12 GMT 2025","Fri Apr 11 22:12:15 GMT 2025","3047","firefox","registration.test.ts","","","","Register With Valid Email, Good Password)",""
"passed","Fri Apr 11 22:12:21 GMT 2025","Fri Apr 11 22:12:23 GMT 2025","2789","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 No Value)",""
"passed","Fri Apr 11 22:12:23 GMT 2025","Fri Apr 11 22:12:27 GMT 2025","4036","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Already Taken)",""
"broken","Fri Apr 11 22:13:46 GMT 2025","Fri Apr 11 22:14:16 GMT 2025","30036","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Fri Apr 11 22:13:12 GMT 2025","Fri Apr 11 22:13:15 GMT 2025","3604","webkit","registration.test.ts","","","","Register With Valid Email, Short Password)",""
"passed","Fri Apr 11 22:12:54 GMT 2025","Fri Apr 11 22:12:59 GMT 2025","4267","webkit","login-validation.test.ts","","","","Login Bad Email Bad Password",""
"passed","Fri Apr 11 22:12:43 GMT 2025","Fri Apr 11 22:12:49 GMT 2025","5832","webkit","login-validation.test.ts","","","","Login Only Email Filled",""
