"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 16 02:09:31 GMT 2025","Wed Apr 16 02:09:34 GMT 2025","3106","firefox","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Wed Apr 16 02:07:31 GMT 2025","Wed Apr 16 02:07:39 GMT 2025","8155","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Wed Apr 16 02:10:04 GMT 2025","Wed Apr 16 02:10:15 GMT 2025","11081","webkit","FollowingPage.test.ts","","","","user can load the Following list",""
"passed","Wed Apr 16 02:09:13 GMT 2025","Wed Apr 16 02:09:18 GMT 2025","5502","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Already Taken",""
"passed","Wed Apr 16 02:09:09 GMT 2025","Wed Apr 16 02:09:13 GMT 2025","3372","firefox","registration.test.ts","","","","Register Step 1 Valid",""
"passed","Wed Apr 16 02:07:49 GMT 2025","Wed Apr 16 02:07:53 GMT 2025","4125","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Already Taken",""
"passed","Wed Apr 16 02:08:22 GMT 2025","Wed Apr 16 02:08:31 GMT 2025","9525","firefox","FollowingPage.test.ts","","","","user can follow mercytum",""
"passed","Wed Apr 16 02:09:42 GMT 2025","Wed Apr 16 02:10:04 GMT 2025","21282","webkit","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"passed","Wed Apr 16 02:11:40 GMT 2025","Wed Apr 16 02:11:44 GMT 2025","4186","webkit","registration.test.ts","","","","Register Step 1 Valid, Step 2 Good Handle)",""
"passed","Wed Apr 16 02:08:28 GMT 2025","Wed Apr 16 02:08:38 GMT 2025","9828","firefox","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"passed","Wed Apr 16 02:07:40 GMT 2025","Wed Apr 16 02:07:43 GMT 2025","3212","chromium","registration.test.ts","","","","Register With Only Email (valid)",""
"passed","Wed Apr 16 02:09:18 GMT 2025","Wed Apr 16 02:09:24 GMT 2025","5592","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Has Space)",""
"passed","Wed Apr 16 02:07:22 GMT 2025","Wed Apr 16 02:07:32 GMT 2025","9337","chromium","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Wed Apr 16 02:09:34 GMT 2025","Wed Apr 16 02:09:39 GMT 2025","4442","firefox","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Wed Apr 16 02:10:41 GMT 2025","Wed Apr 16 02:10:52 GMT 2025","10834","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Wed Apr 16 02:06:58 GMT 2025","Wed Apr 16 02:07:06 GMT 2025","8118","chromium","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Wed Apr 16 02:09:07 GMT 2025","Wed Apr 16 02:09:11 GMT 2025","3524","firefox","registration.test.ts","","","","Register With Birth Date Under 13 Years",""
"passed","Wed Apr 16 02:07:53 GMT 2025","Wed Apr 16 02:07:57 GMT 2025","3707","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Over 18 Characters)",""
"passed","Wed Apr 16 02:11:15 GMT 2025","Wed Apr 16 02:11:21 GMT 2025","5763","webkit","registration.test.ts","","","","Register Step 1 Valid",""
"passed","Wed Apr 16 02:07:11 GMT 2025","Wed Apr 16 02:07:22 GMT 2025","11215","chromium","login-validation.test.ts","","","","Forgot Password Login",""
"passed","Wed Apr 16 02:10:11 GMT 2025","Wed Apr 16 02:10:25 GMT 2025","13556","webkit","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"passed","Wed Apr 16 02:09:40 GMT 2025","Wed Apr 16 02:10:00 GMT 2025","19953","webkit","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"passed","Wed Apr 16 02:11:01 GMT 2025","Wed Apr 16 02:11:08 GMT 2025","7260","webkit","registration.test.ts","","","","Register With No Credentials",""
"passed","Wed Apr 16 02:10:54 GMT 2025","Wed Apr 16 02:11:08 GMT 2025","14135","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Wed Apr 16 02:08:50 GMT 2025","Wed Apr 16 02:08:55 GMT 2025","4628","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Wed Apr 16 02:09:36 GMT 2025","Wed Apr 16 02:09:40 GMT 2025","4299","firefox","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"failed","Wed Apr 16 02:11:24 GMT 2025","Wed Apr 16 02:11:31 GMT 2025","6748","webkit","registration.test.ts","","","","Register With Birth Date Under 13 Years",""
