"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 15 02:01:05 GMT 2025","Tue Apr 15 02:01:35 GMT 2025","30025","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 02:12:10 GMT 2025","Tue Apr 15 02:12:40 GMT 2025","30018","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Tue Apr 15 01:53:48 GMT 2025","Tue Apr 15 01:53:49 GMT 2025","1349","chromium","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 02:08:59 GMT 2025","Tue Apr 15 02:09:29 GMT 2025","30030","firefox","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Tue Apr 15 01:53:48 GMT 2025","Tue Apr 15 01:53:49 GMT 2025","1073","chromium","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 02:13:43 GMT 2025","Tue Apr 15 02:14:13 GMT 2025","30022","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"broken","Tue Apr 15 02:13:44 GMT 2025","Tue Apr 15 02:14:14 GMT 2025","30026","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 02:16:51 GMT 2025","Tue Apr 15 02:17:21 GMT 2025","30019","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Tue Apr 15 02:01:35 GMT 2025","Tue Apr 15 02:01:36 GMT 2025","833","firefox","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 01:54:54 GMT 2025","Tue Apr 15 01:55:24 GMT 2025","30019","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 01:56:27 GMT 2025","Tue Apr 15 01:56:57 GMT 2025","30037","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 02:10:37 GMT 2025","Tue Apr 15 02:11:07 GMT 2025","30028","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
