"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 13 19:08:34 GMT 2025","Sun Apr 13 19:08:38 GMT 2025","4366","chromium","login-validation.test.ts","","","","Forgot Password Login",""
"broken","Sun Apr 13 19:13:03 GMT 2025","Sun Apr 13 19:13:33 GMT 2025","30082","firefox","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"failed","Sun Apr 13 19:17:02 GMT 2025","Sun Apr 13 19:17:05 GMT 2025","2620","webkit","registration.test.ts","","","","Register With Birth Date Under 13 Years",""
"passed","Sun Apr 13 19:12:37 GMT 2025","Sun Apr 13 19:12:40 GMT 2025","3752","firefox","login-validation.test.ts","","","","Login Only Password Filled",""
"passed","Sun Apr 13 19:08:25 GMT 2025","Sun Apr 13 19:08:26 GMT 2025","723","chromium","DiscoverPage.test.ts","","","","has title",""
"passed","Sun Apr 13 19:16:36 GMT 2025","Sun Apr 13 19:16:39 GMT 2025","3621","webkit","login-validation.test.ts","","","","Successful Login",""
"broken","Sun Apr 13 19:10:26 GMT 2025","Sun Apr 13 19:10:56 GMT 2025","30026","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Already Taken",""
"passed","Sun Apr 13 19:12:59 GMT 2025","Sun Apr 13 19:13:02 GMT 2025","3039","firefox","registration.test.ts","","","","Register With Birth Date Under 13 Years",""
"broken","Sun Apr 13 19:11:26 GMT 2025","Sun Apr 13 19:11:56 GMT 2025","30019","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Has Space)",""
"passed","Sun Apr 13 19:16:30 GMT 2025","Sun Apr 13 19:16:33 GMT 2025","2832","webkit","login-validation.test.ts","","","","Login Bad Email Bad Password",""
"passed","Sun Apr 13 19:08:38 GMT 2025","Sun Apr 13 19:08:42 GMT 2025","4017","chromium","registration.test.ts","","","","Register With No Credentials",""
"broken","Sun Apr 13 19:11:01 GMT 2025","Sun Apr 13 19:11:31 GMT 2025","30026","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Less Than 3 Characters",""
"passed","Sun Apr 13 19:16:12 GMT 2025","Sun Apr 13 19:16:12 GMT 2025","668","webkit","DiscoverPage.test.ts","","","","has title",""
"passed","Sun Apr 13 19:08:43 GMT 2025","Sun Apr 13 19:08:47 GMT 2025","4331","chromium","registration.test.ts","","","","Register With Only Email (invalid)",""
"broken","Sun Apr 13 19:09:29 GMT 2025","Sun Apr 13 19:09:59 GMT 2025","30028","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Sun Apr 13 19:16:15 GMT 2025","Sun Apr 13 19:16:45 GMT 2025","30059","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Good Handle)",""
"passed","Sun Apr 13 19:12:48 GMT 2025","Sun Apr 13 19:12:51 GMT 2025","2568","firefox","registration.test.ts","","","","Register With No Credentials",""
"broken","Sun Apr 13 19:14:14 GMT 2025","Sun Apr 13 19:14:44 GMT 2025","30048","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Already Taken",""
"broken","Sun Apr 13 19:20:23 GMT 2025","Sun Apr 13 19:20:53 GMT 2025","30024","webkit","registration.test.ts","","","","Register Step 1 Valid, Step 2 Good Handle)",""
"passed","Sun Apr 13 19:16:48 GMT 2025","Sun Apr 13 19:16:55 GMT 2025","7668","webkit","registration.test.ts","","","","Register With Valid Email, Short Password",""
"passed","Sun Apr 13 19:16:42 GMT 2025","Sun Apr 13 19:16:45 GMT 2025","2695","webkit","registration.test.ts","","","","Register With Only Email (valid)",""
"passed","Sun Apr 13 19:16:27 GMT 2025","Sun Apr 13 19:16:30 GMT 2025","2956","webkit","login-validation.test.ts","","","","Login Only Password Filled",""
"passed","Sun Apr 13 19:12:54 GMT 2025","Sun Apr 13 19:12:56 GMT 2025","2822","firefox","registration.test.ts","","","","Register With Only Email (invalid)",""
"broken","Sun Apr 13 19:19:30 GMT 2025","Sun Apr 13 19:20:00 GMT 2025","30028","webkit","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Has Space)",""
"passed","Sun Apr 13 19:09:21 GMT 2025","Sun Apr 13 19:09:24 GMT 2025","3387","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 No Value",""
"passed","Sun Apr 13 19:11:56 GMT 2025","Sun Apr 13 19:11:57 GMT 2025","1141","firefox","DiscoverPage.test.ts","","","","has title",""
"broken","Sun Apr 13 19:15:49 GMT 2025","Sun Apr 13 19:16:19 GMT 2025","30143","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Over 18 Characters)",""
"passed","Sun Apr 13 19:08:27 GMT 2025","Sun Apr 13 19:08:34 GMT 2025","7033","chromium","login-validation.test.ts","","","","Login Only Email Filled",""
"broken","Sun Apr 13 19:09:53 GMT 2025","Sun Apr 13 19:10:23 GMT 2025","30017","chromium","registration.test.ts","","","","Register Step 1 Valid",""
"broken","Sun Apr 13 19:17:17 GMT 2025","Sun Apr 13 19:17:47 GMT 2025","30030","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Sun Apr 13 19:16:22 GMT 2025","Sun Apr 13 19:16:27 GMT 2025","5655","webkit","login-validation.test.ts","","","","Login Only Email Filled",""
"passed","Sun Apr 13 19:08:27 GMT 2025","Sun Apr 13 19:08:34 GMT 2025","6751","chromium","login-validation.test.ts","","","","Login Only Password Filled",""
"broken","Sun Apr 13 19:17:57 GMT 2025","Sun Apr 13 19:18:27 GMT 2025","30040","webkit","registration.test.ts","","","","Register Step 1 Valid",""
"passed","Sun Apr 13 19:12:51 GMT 2025","Sun Apr 13 19:12:54 GMT 2025","2565","firefox","registration.test.ts","","","","Register With Only Email (valid)",""
"passed","Sun Apr 13 19:12:46 GMT 2025","Sun Apr 13 19:12:48 GMT 2025","2897","firefox","login-validation.test.ts","","","","Successful Login",""
"passed","Sun Apr 13 19:12:43 GMT 2025","Sun Apr 13 19:12:46 GMT 2025","2461","firefox","login-validation.test.ts","","","","Forgot Password Login",""
"broken","Sun Apr 13 19:14:05 GMT 2025","Sun Apr 13 19:14:35 GMT 2025","30044","firefox","registration.test.ts","","","","Register Step 1 Valid",""
"passed","Sun Apr 13 19:08:38 GMT 2025","Sun Apr 13 19:08:43 GMT 2025","4553","chromium","login-validation.test.ts","","","","Successful Login",""
"passed","Sun Apr 13 19:12:40 GMT 2025","Sun Apr 13 19:12:43 GMT 2025","2786","firefox","login-validation.test.ts","","","","Login Bad Email Bad Password",""
"passed","Sun Apr 13 19:11:58 GMT 2025","Sun Apr 13 19:11:59 GMT 2025","794","firefox","DiscoverPage.test.ts","","","","get started link",""
"passed","Sun Apr 13 19:16:33 GMT 2025","Sun Apr 13 19:16:36 GMT 2025","2603","webkit","login-validation.test.ts","","","","Forgot Password Login",""
"broken","Sun Apr 13 19:11:59 GMT 2025","Sun Apr 13 19:12:30 GMT 2025","30024","chromium","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Over 18 Characters)",""
"passed","Sun Apr 13 19:16:45 GMT 2025","Sun Apr 13 19:16:49 GMT 2025","3715","webkit","registration.test.ts","","","","Register With Only Email (invalid)",""
"broken","Sun Apr 13 19:18:50 GMT 2025","Sun Apr 13 19:19:20 GMT 2025","30024","webkit","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Less Than 3 Characters",""
"passed","Sun Apr 13 19:16:13 GMT 2025","Sun Apr 13 19:16:15 GMT 2025","2074","webkit","DiscoverPage.test.ts","","","","get started link",""
"passed","Sun Apr 13 19:08:47 GMT 2025","Sun Apr 13 19:08:51 GMT 2025","4792","chromium","registration.test.ts","","","","Register With Valid Email, Short Password",""
"broken","Sun Apr 13 19:15:40 GMT 2025","Sun Apr 13 19:16:10 GMT 2025","30048","firefox","registration.test.ts","","","","Register Step 1 Valid, Step 2 Handle Has Space)",""
"passed","Sun Apr 13 19:16:39 GMT 2025","Sun Apr 13 19:16:42 GMT 2025","2699","webkit","registration.test.ts","","","","Register With No Credentials",""
