"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 15 02:53:19 GMT 2025","Tue Apr 15 02:53:49 GMT 2025","30033","chromium","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 02:53:18 GMT 2025","Tue Apr 15 02:53:48 GMT 2025","30024","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 02:59:44 GMT 2025","Tue Apr 15 03:00:14 GMT 2025","30033","firefox","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"broken","Tue Apr 15 02:56:27 GMT 2025","Tue Apr 15 02:56:57 GMT 2025","30033","firefox","PostPageCreation.test.ts","","","","Create Post using one character",""
"broken","Tue Apr 15 03:07:34 GMT 2025","Tue Apr 15 03:08:04 GMT 2025","30021","webkit","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"broken","Tue Apr 15 02:58:06 GMT 2025","Tue Apr 15 02:58:36 GMT 2025","30033","firefox","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"broken","Tue Apr 15 03:05:56 GMT 2025","Tue Apr 15 03:06:26 GMT 2025","30021","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"passed","Tue Apr 15 02:46:04 GMT 2025","Tue Apr 15 02:46:04 GMT 2025","689","chromium","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 02:56:33 GMT 2025","Tue Apr 15 02:57:03 GMT 2025","30052","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"broken","Tue Apr 15 03:01:19 GMT 2025","Tue Apr 15 03:01:50 GMT 2025","30045","firefox","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"broken","Tue Apr 15 02:54:52 GMT 2025","Tue Apr 15 02:55:22 GMT 2025","30038","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 02:48:39 GMT 2025","Tue Apr 15 02:49:09 GMT 2025","30019","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Tue Apr 15 02:46:04 GMT 2025","Tue Apr 15 02:46:05 GMT 2025","959","chromium","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 03:09:01 GMT 2025","Tue Apr 15 03:09:31 GMT 2025","30017","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 02:54:54 GMT 2025","Tue Apr 15 02:55:24 GMT 2025","30120","firefox","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 03:01:11 GMT 2025","Tue Apr 15 03:01:42 GMT 2025","30031","firefox","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"broken","Tue Apr 15 02:51:47 GMT 2025","Tue Apr 15 02:52:17 GMT 2025","30025","chromium","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"broken","Tue Apr 15 02:56:30 GMT 2025","Tue Apr 15 02:57:00 GMT 2025","30035","firefox","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 02:59:41 GMT 2025","Tue Apr 15 03:00:11 GMT 2025","30029","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 02:47:07 GMT 2025","Tue Apr 15 02:47:38 GMT 2025","30022","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 02:51:43 GMT 2025","Tue Apr 15 02:52:13 GMT 2025","30018","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"broken","Tue Apr 15 03:02:55 GMT 2025","Tue Apr 15 03:03:25 GMT 2025","30017","webkit","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 02:58:09 GMT 2025","Tue Apr 15 02:58:39 GMT 2025","30043","firefox","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 03:02:51 GMT 2025","Tue Apr 15 03:03:21 GMT 2025","30030","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 03:07:28 GMT 2025","Tue Apr 15 03:07:58 GMT 2025","30018","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"passed","Tue Apr 15 02:53:46 GMT 2025","Tue Apr 15 02:53:47 GMT 2025","1136","firefox","DiscoverPage.test.ts","","","","has title",""
"broken","Tue Apr 15 02:48:41 GMT 2025","Tue Apr 15 02:49:11 GMT 2025","30018","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"broken","Tue Apr 15 02:47:08 GMT 2025","Tue Apr 15 02:47:38 GMT 2025","30026","chromium","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 03:02:55 GMT 2025","Tue Apr 15 03:03:25 GMT 2025","30023","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"broken","Tue Apr 15 03:06:01 GMT 2025","Tue Apr 15 03:06:31 GMT 2025","30023","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"passed","Tue Apr 15 03:01:47 GMT 2025","Tue Apr 15 03:01:52 GMT 2025","4554","webkit","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 02:51:46 GMT 2025","Tue Apr 15 02:52:16 GMT 2025","30017","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 03:09:07 GMT 2025","Tue Apr 15 03:09:37 GMT 2025","30018","webkit","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Tue Apr 15 02:53:48 GMT 2025","Tue Apr 15 02:53:49 GMT 2025","832","firefox","DiscoverPage.test.ts","","","","get started link",""
"broken","Tue Apr 15 03:09:05 GMT 2025","Tue Apr 15 03:09:35 GMT 2025","30018","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Tue Apr 15 02:50:14 GMT 2025","Tue Apr 15 02:50:44 GMT 2025","30020","chromium","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Tue Apr 15 03:07:33 GMT 2025","Tue Apr 15 03:08:03 GMT 2025","30020","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"broken","Tue Apr 15 02:54:57 GMT 2025","Tue Apr 15 02:55:27 GMT 2025","30053","firefox","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"broken","Tue Apr 15 02:47:06 GMT 2025","Tue Apr 15 02:47:36 GMT 2025","30035","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"broken","Tue Apr 15 02:48:41 GMT 2025","Tue Apr 15 02:49:11 GMT 2025","30021","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
