"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 13 19:42:17 GMT 2025","Sun Apr 13 19:42:18 GMT 2025","587","chromium","DiscoverPage.test.ts","","","","has title",""
"passed","Sun Apr 13 19:44:09 GMT 2025","Sun Apr 13 19:44:13 GMT 2025","4186","firefox","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Sun Apr 13 19:42:18 GMT 2025","Sun Apr 13 19:42:26 GMT 2025","8127","chromium","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Sun Apr 13 19:43:08 GMT 2025","Sun Apr 13 19:43:15 GMT 2025","6726","firefox","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Sun Apr 13 19:42:53 GMT 2025","Sun Apr 13 19:43:00 GMT 2025","7003","chromium","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Sun Apr 13 19:44:09 GMT 2025","Sun Apr 13 19:44:15 GMT 2025","5266","firefox","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"broken","Sun Apr 13 19:45:26 GMT 2025","Sun Apr 13 19:45:57 GMT 2025","30029","webkit","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Sun Apr 13 19:42:40 GMT 2025","Sun Apr 13 19:42:44 GMT 2025","4610","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"failed","Sun Apr 13 19:43:37 GMT 2025","Sun Apr 13 19:43:44 GMT 2025","6779","firefox","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Sun Apr 13 19:43:04 GMT 2025","Sun Apr 13 19:43:08 GMT 2025","4515","firefox","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Sun Apr 13 19:44:13 GMT 2025","Sun Apr 13 19:44:19 GMT 2025","5689","firefox","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Sun Apr 13 19:44:22 GMT 2025","Sun Apr 13 19:44:29 GMT 2025","7694","webkit","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Sun Apr 13 19:45:21 GMT 2025","Sun Apr 13 19:45:26 GMT 2025","5043","webkit","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Sun Apr 13 19:44:38 GMT 2025","Sun Apr 13 19:44:44 GMT 2025","5988","webkit","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Sun Apr 13 19:42:23 GMT 2025","Sun Apr 13 19:42:28 GMT 2025","5740","chromium","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Sun Apr 13 19:43:57 GMT 2025","Sun Apr 13 19:44:02 GMT 2025","4621","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"passed","Sun Apr 13 19:42:33 GMT 2025","Sun Apr 13 19:42:36 GMT 2025","3554","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"failed","Sun Apr 13 19:45:00 GMT 2025","Sun Apr 13 19:45:09 GMT 2025","9184","webkit","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Sun Apr 13 19:42:53 GMT 2025","Sun Apr 13 19:43:00 GMT 2025","6413","chromium","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Sun Apr 13 19:45:10 GMT 2025","Sun Apr 13 19:45:12 GMT 2025","2583","webkit","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"passed","Sun Apr 13 19:45:13 GMT 2025","Sun Apr 13 19:45:17 GMT 2025","4057","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using search term",""
"passed","Sun Apr 13 19:44:02 GMT 2025","Sun Apr 13 19:44:06 GMT 2025","3705","firefox","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Sun Apr 13 19:45:26 GMT 2025","Sun Apr 13 19:45:34 GMT 2025","8313","webkit","SearchPageUsers.test.ts","","","","Search for user using first and last name",""
"passed","Sun Apr 13 19:44:44 GMT 2025","Sun Apr 13 19:44:49 GMT 2025","5034","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Sun Apr 13 19:43:01 GMT 2025","Sun Apr 13 19:43:02 GMT 2025","1502","firefox","DiscoverPage.test.ts","","","","has title",""
"broken","Sun Apr 13 19:43:21 GMT 2025","Sun Apr 13 19:43:51 GMT 2025","30037","chromium","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Sun Apr 13 19:42:33 GMT 2025","Sun Apr 13 19:42:49 GMT 2025","15826","chromium","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"passed","Sun Apr 13 19:43:15 GMT 2025","Sun Apr 13 19:43:20 GMT 2025","4899","firefox","PostPageCreation.test.ts","","","","Create Post using one character",""
"passed","Sun Apr 13 19:42:28 GMT 2025","Sun Apr 13 19:42:33 GMT 2025","4597","chromium","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Sun Apr 13 19:44:17 GMT 2025","Sun Apr 13 19:44:18 GMT 2025","1151","webkit","DiscoverPage.test.ts","","","","has title",""
"passed","Sun Apr 13 19:45:22 GMT 2025","Sun Apr 13 19:45:30 GMT 2025","8010","webkit","SearchPageUsers.test.ts","","","","Search for user using username handle",""
"passed","Sun Apr 13 19:43:52 GMT 2025","Sun Apr 13 19:44:09 GMT 2025","17337","firefox","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"passed","Sun Apr 13 19:42:17 GMT 2025","Sun Apr 13 19:42:18 GMT 2025","926","chromium","DiscoverPage.test.ts","","","","get started link",""
"passed","Sun Apr 13 19:44:06 GMT 2025","Sun Apr 13 19:44:09 GMT 2025","3574","firefox","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Sun Apr 13 19:44:58 GMT 2025","Sun Apr 13 19:45:16 GMT 2025","18341","webkit","PostPageDeletion.test.ts","","","","Delete Last Created Post",""
"passed","Sun Apr 13 19:44:19 GMT 2025","Sun Apr 13 19:44:22 GMT 2025","2655","webkit","DiscoverPage.test.ts","","","","get started link",""
"passed","Sun Apr 13 19:43:46 GMT 2025","Sun Apr 13 19:43:50 GMT 2025","3684","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using less than 0 characters",""
"passed","Sun Apr 13 19:42:26 GMT 2025","Sun Apr 13 19:42:33 GMT 2025","6613","chromium","PostPageCreation.test.ts","","","","Create Post using 300 characters",""
"passed","Sun Apr 13 19:45:16 GMT 2025","Sun Apr 13 19:45:22 GMT 2025","6060","webkit","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Sun Apr 13 19:44:29 GMT 2025","Sun Apr 13 19:44:38 GMT 2025","8772","webkit","PostPageCancellation.test.ts","","","","Cancel Post during its creation",""
"passed","Sun Apr 13 19:43:50 GMT 2025","Sun Apr 13 19:43:54 GMT 2025","3709","firefox","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"passed","Sun Apr 13 19:43:01 GMT 2025","Sun Apr 13 19:43:03 GMT 2025","2251","firefox","DiscoverPage.test.ts","","","","get started link",""
"passed","Sun Apr 13 19:42:44 GMT 2025","Sun Apr 13 19:42:49 GMT 2025","4850","chromium","SearchPageFeeds.test.ts","","","","Search for feeds using hashtag",""
"passed","Sun Apr 13 19:45:17 GMT 2025","Sun Apr 13 19:45:21 GMT 2025","4115","webkit","SearchPagePosts.test.ts","","","","Search for posts using general search",""
"passed","Sun Apr 13 19:44:49 GMT 2025","Sun Apr 13 19:44:58 GMT 2025","8730","webkit","PostPageCreationEdgeCase.test.ts","","","","Create Post using greater than 300 characters",""
"passed","Sun Apr 13 19:42:49 GMT 2025","Sun Apr 13 19:42:53 GMT 2025","3941","chromium","SearchPagePosts.test.ts","","","","Search for post within user profile",""
"passed","Sun Apr 13 19:43:54 GMT 2025","Sun Apr 13 19:43:57 GMT 2025","3614","firefox","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"passed","Sun Apr 13 19:42:18 GMT 2025","Sun Apr 13 19:42:23 GMT 2025","4621","chromium","PostPageCancellation.test.ts","","","","Cancel Post without typing any text",""
"passed","Sun Apr 13 19:42:37 GMT 2025","Sun Apr 13 19:42:40 GMT 2025","3285","chromium","SearchPageErrorCase.test.ts","","","","Search for empty term",""
"broken","Sun Apr 13 19:44:07 GMT 2025","Sun Apr 13 19:44:38 GMT 2025","30129","firefox","FollowingPage.test.ts","","","","user can follow and unfollow mercytum",""
"passed","Sun Apr 13 19:42:49 GMT 2025","Sun Apr 13 19:42:53 GMT 2025","4205","chromium","SearchPagePosts.test.ts","","","","Search for posts using general search",""
