"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Apr 15 20:34:20 GMT 2025","Tue Apr 15 20:34:30 GMT 2025","9882","firefox","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"failed","Tue Apr 15 20:33:44 GMT 2025","Tue Apr 15 20:33:52 GMT 2025","7785","chromium","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"failed","Tue Apr 15 20:32:43 GMT 2025","Tue Apr 15 20:32:52 GMT 2025","9000","chromium","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"failed","Tue Apr 15 20:35:34 GMT 2025","Tue Apr 15 20:35:42 GMT 2025","8437","firefox","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"failed","Tue Apr 15 20:32:43 GMT 2025","Tue Apr 15 20:32:52 GMT 2025","8973","chromium","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"failed","Tue Apr 15 20:33:15 GMT 2025","Tue Apr 15 20:33:24 GMT 2025","8659","chromium","FollowingPage.test.ts","","","","user can follow mercytum",""
"failed","Tue Apr 15 20:33:15 GMT 2025","Tue Apr 15 20:33:24 GMT 2025","8703","chromium","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"failed","Tue Apr 15 20:36:03 GMT 2025","Tue Apr 15 20:36:12 GMT 2025","8182","webkit","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"failed","Tue Apr 15 20:34:57 GMT 2025","Tue Apr 15 20:35:07 GMT 2025","9785","firefox","FollowingPage.test.ts","","","","user can follow mercytum",""
"failed","Tue Apr 15 20:33:15 GMT 2025","Tue Apr 15 20:33:23 GMT 2025","8772","chromium","FollowingPage.test.ts","","","","user can load the Following list",""
"failed","Tue Apr 15 20:35:03 GMT 2025","Tue Apr 15 20:35:12 GMT 2025","8837","firefox","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"failed","Tue Apr 15 20:34:20 GMT 2025","Tue Apr 15 20:34:30 GMT 2025","9869","firefox","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"failed","Tue Apr 15 20:33:49 GMT 2025","Tue Apr 15 20:33:58 GMT 2025","9030","firefox","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"failed","Tue Apr 15 20:36:07 GMT 2025","Tue Apr 15 20:36:16 GMT 2025","8460","webkit","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"failed","Tue Apr 15 20:32:43 GMT 2025","Tue Apr 15 20:32:52 GMT 2025","9230","chromium","DiscoverPage.test.ts","","","","user can view trending post from Discover page",""
"failed","Tue Apr 15 20:36:09 GMT 2025","Tue Apr 15 20:36:18 GMT 2025","8864","webkit","FollowingPage.test.ts","","","","user can follow mercytum",""
"failed","Tue Apr 15 20:36:39 GMT 2025","Tue Apr 15 20:36:48 GMT 2025","8735","webkit","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"failed","Tue Apr 15 20:36:37 GMT 2025","Tue Apr 15 20:36:45 GMT 2025","8839","webkit","FollowingPage.test.ts","","","","user can navigate to followed user profile",""
"failed","Tue Apr 15 20:33:45 GMT 2025","Tue Apr 15 20:33:52 GMT 2025","7746","chromium","FollowingPage.test.ts","","","","user can unfollow mercytum",""
"failed","Tue Apr 15 20:35:40 GMT 2025","Tue Apr 15 20:35:49 GMT 2025","8549","webkit","DiscoverPage.test.ts","","","","user can search and open first post from Discover page",""
"failed","Tue Apr 15 20:35:38 GMT 2025","Tue Apr 15 20:35:46 GMT 2025","8296","webkit","DiscoverPage.test.ts","","","","user can open a post from Discover page",""
"failed","Tue Apr 15 20:34:25 GMT 2025","Tue Apr 15 20:34:33 GMT 2025","8672","firefox","DiscoverPage.test.ts","","","","user can perform infinite scrolling from Discover page",""
"failed","Tue Apr 15 20:35:00 GMT 2025","Tue Apr 15 20:35:10 GMT 2025","10003","firefox","FollowingPage.test.ts","","","","user can load the Following list",""
"failed","Tue Apr 15 20:36:34 GMT 2025","Tue Apr 15 20:36:43 GMT 2025","8508","webkit","FollowingPage.test.ts","","","","user can load the Following list",""
